OBJECTID,STATE,NAME,LAT,LON,Date01Start,Date50Start,Date100Start,Dat50End,Date01End,Duration,x,y
2284,OH,Nevada,40.818777,-83.131189,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:15,4/8/24 18:45,210,-83.131189,40.818777
2285,OH,Ohio City,40.770325,-84.616184,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:12,4/8/24 18:43,180,-84.616184,40.770325
2286,OH,Somerville,39.563828,-84.639283,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:11,4/8/24 18:42,150,-84.639283,39.563828
2287,OH,Van Buren,41.138673,-83.649441,4/9/24 0:13,4/8/24 17:40,4/8/24 18:10,4/8/24 18:14,4/8/24 18:44,210,-83.649441,41.138673
2288,OH,Harbor View,41.693264,-83.444753,4/9/24 0:13,4/8/24 17:41,4/8/24 18:12,4/8/24 18:14,4/8/24 18:45,90,-83.444753,41.693264
2289,OH,South Amherst,41.346226,-82.23527,4/9/24 0:13,4/8/24 17:42,4/8/24 18:12,4/8/24 18:16,4/8/24 18:46,210,-82.23527,41.346226
2290,OH,Vandalia,39.878977,-84.192224,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:12,4/8/24 18:43,180,-84.192224,39.878977
2291,OH,Cortland,41.332102,-80.719486,4/9/24 0:13,4/8/24 17:44,4/8/24 18:15,4/8/24 18:18,4/8/24 18:48,120,-80.719486,41.332102
2292,OH,Old Fort,41.241877,-83.151417,4/9/24 0:13,4/8/24 17:41,4/8/24 18:11,4/8/24 18:15,4/8/24 18:45,210,-83.151417,41.241877
2293,OH,Harpster,40.738429,-83.250178,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:14,4/8/24 18:45,210,-83.250178,40.738429
2294,OH,Vanlue,40.974092,-83.48475,4/9/24 0:13,4/8/24 17:40,4/8/24 18:10,4/8/24 18:14,4/8/24 18:44,210,-83.48475,40.974092
2295,OH,South Canal,41.171881,-80.992683,4/9/24 0:13,4/8/24 17:44,4/8/24 18:15,4/8/24 18:17,4/8/24 18:48,120,-80.992683,41.171881
2296,OH,Van Wert,40.864796,-84.588518,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:12,4/8/24 18:43,180,-84.588518,40.864796
2297,OH,Olmsted Falls,41.365749,-81.903792,4/9/24 0:13,4/8/24 17:43,4/8/24 18:13,4/8/24 18:17,4/8/24 18:47,210,-81.903792,41.365749
2298,OH,South Charleston,39.824773,-83.643743,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:12,4/8/24 18:44,60,-83.643743,39.824773
2299,OH,Vaughnsville,40.880224,-84.145321,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:13,4/8/24 18:44,210,-84.145321,40.880224
2300,OH,Ontario,40.768202,-82.614767,4/9/24 0:13,4/8/24 17:41,4/8/24 18:12,4/8/24 18:15,4/8/24 18:45,180,-82.614767,40.768202
2301,OH,Harrison,39.25658,-84.786202,4/9/24 0:13,4/8/24 17:36,4/8/24 18:08,4/8/24 18:10,4/8/24 18:42,90,-84.786202,39.25658
2302,OH,South Euclid,41.523957,-81.524485,4/9/24 0:13,4/8/24 17:43,4/8/24 18:14,4/8/24 18:17,4/8/24 18:47,210,-81.524485,41.523957
2303,OH,Venedocia,40.785009,-84.455943,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:13,4/8/24 18:43,180,-84.455943,40.785009
2304,OH,Covington,40.117035,-84.350684,4/9/24 0:13,4/8/24 17:38,4/8/24 18:08,4/8/24 18:12,4/8/24 18:43,210,-84.350684,40.117035
2305,OH,New Baltimore,39.272436,-84.665673,4/9/24 0:13,4/8/24 17:37,4/8/24 18:09,4/8/24 18:09,4/8/24 18:42,30,-84.665673,39.272436
2306,OH,Orange,41.442616,-81.471718,4/9/24 0:13,4/8/24 17:43,4/8/24 18:14,4/8/24 18:17,4/8/24 18:47,210,-81.471718,41.442616
2307,OH,Vermilion,41.408005,-82.317254,4/9/24 0:13,4/8/24 17:42,4/8/24 18:12,4/8/24 18:16,4/8/24 18:46,210,-82.317254,41.408005
2308,OH,Craig Beach,41.11567,-80.98213,4/9/24 0:13,4/8/24 17:44,4/8/24 18:15,4/8/24 18:17,4/8/24 18:48,90,-80.98213,41.11567
2309,OH,Orangeville,41.344001,-80.524188,4/9/24 0:13,4/8/24 17:45,4/8/24 18:16,4/8/24 18:18,4/8/24 18:48,90,-80.524188,41.344001
2310,OH,New Bavaria,41.203645,-84.167206,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:13,4/8/24 18:44,150,-84.167206,41.203645
2311,OH,Harrod,40.707214,-83.921405,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:13,4/8/24 18:44,210,-83.921405,40.707214
2312,OH,New Bloomington,40.583696,-83.312524,4/9/24 0:13,4/8/24 17:40,4/8/24 18:10,4/8/24 18:14,4/8/24 18:44,210,-83.312524,40.583696
2313,OH,Crestline,40.783388,-82.747712,4/9/24 0:13,4/8/24 17:41,4/8/24 18:11,4/8/24 18:15,4/8/24 18:45,210,-82.747712,40.783388
2314,OH,Verona,39.901324,-84.505997,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:12,4/8/24 18:42,210,-84.505997,39.901324
2315,OH,South Mount Vernon,40.382354,-82.501857,4/9/24 0:13,4/8/24 17:41,4/8/24 18:13,4/8/24 18:14,4/8/24 18:45,60,-82.501857,40.382354
2316,OH,Oregon,41.655956,-83.438325,4/9/24 0:13,4/8/24 17:41,4/8/24 18:12,4/8/24 18:14,4/8/24 18:45,120,-83.438325,41.655956
2317,OH,Creston,40.976736,-81.899863,4/9/24 0:13,4/8/24 17:42,4/8/24 18:13,4/8/24 18:16,4/8/24 18:46,180,-81.899863,40.976736
2318,OH,Versailles,40.222271,-84.482673,4/9/24 0:13,4/8/24 17:38,4/8/24 18:08,4/8/24 18:12,4/8/24 18:43,210,-84.482673,40.222271
2319,OH,Hartville,40.961452,-81.335123,4/9/24 0:13,4/8/24 17:43,4/8/24 18:14,4/8/24 18:16,4/8/24 18:47,90,-81.335123,40.961452
2320,OH,New Bremen,40.435516,-84.377756,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:13,4/8/24 18:43,210,-84.377756,40.435516
2321,OH,Cridersville,40.650539,-84.140286,4/9/24 0:13,4/8/24 17:39,4/8/24 18:09,4/8/24 18:13,4/8/24 18:43,210,-84.140286,40.650539
2322,OH,Vickery,41.376929,-82.94151,4/9/24 0:13,4/8/24 17:41,4/8/24 18:12,4/8/24 18:15,4/8/24 18:45,210,-82.94151,41.376929
2323,OH,South Russell,41.433828,-81.327964,4/9/24 0:13,4/8/24 17:44,4/8/24 18:14,4/8/24 18:17,4/8/24 18:47,210,-81.327964,41.433828
2324,OH,Orrville,40.848267,-81.776894,4/9/24 0:13,4/8/24 17:42,4/8/24 18:13,4/8/24 18:16,4/8/24 18:47,120,-81.776894,40.848267
2325,OH,Vienna Center,41.234457,-80.654071,4/9/24 0:13,4/8/24 17:44,4/8/24 18:16,4/8/24 18:17,4/8/24 18:48,60,-80.654071,41.234457
2326,OH,Haskins,41.464805,-83.704304,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:14,4/8/24 18:44,150,-83.704304,41.464805
2327,OH,Orwell,41.535983,-80.859245,4/9/24 0:13,4/8/24 17:44,4/8/24 18:15,4/8/24 18:18,4/8/24 18:48,180,-80.859245,41.535983
2328,OH,Haviland,41.017789,-84.585294,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:12,4/8/24 18:43,150,-84.585294,41.017789
2329,OH,Osgood,40.339526,-84.496105,4/9/24 0:13,4/8/24 17:38,4/8/24 18:08,4/8/24 18:12,4/8/24 18:43,210,-84.496105,40.339526
2330,OH,Crystal Lakes,39.888311,-84.02305,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:12,4/8/24 18:43,150,-84.02305,39.888311
2331,OH,South Vienna,39.929321,-83.613934,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:12,4/8/24 18:44,120,-83.613934,39.929321
2332,OH,Ostrander,40.269042,-83.207419,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:14,4/8/24 18:44,150,-83.207419,40.269042
2333,OH,Crystal Rock,41.447787,-82.841928,4/9/24 0:13,4/8/24 17:41,4/8/24 18:12,4/8/24 18:15,4/8/24 18:46,210,-82.841928,41.447787
2334,OH,Wadsworth,41.027436,-81.732205,4/9/24 0:13,4/8/24 17:43,4/8/24 18:13,4/8/24 18:16,4/8/24 18:47,150,-81.732205,41.027436
2335,OH,Hayesville,40.776013,-82.260162,4/9/24 0:13,4/8/24 17:42,4/8/24 18:12,4/8/24 18:15,4/8/24 18:46,150,-82.260162,40.776013
2336,OH,Ottawa,41.01983,-84.035317,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:13,4/8/24 18:44,180,-84.035317,41.01983
2337,OH,Waite Hill,41.608723,-81.388759,4/9/24 0:13,4/8/24 17:44,4/8/24 18:14,4/8/24 18:18,4/8/24 18:47,210,-81.388759,41.608723
2338,OH,Ottawa Hills,41.667058,-83.63977,4/9/24 0:13,4/8/24 17:40,4/8/24 18:12,4/8/24 18:13,4/8/24 18:45,60,-83.63977,41.667058
2339,OH,Curtice,41.615995,-83.374317,4/9/24 0:13,4/8/24 17:41,4/8/24 18:12,4/8/24 18:14,4/8/24 18:45,150,-83.374317,41.615995
2340,OH,Wakeman,41.253215,-82.402687,4/9/24 0:13,4/8/24 17:42,4/8/24 18:12,4/8/24 18:16,4/8/24 18:46,210,-82.402687,41.253215
2341,OH,Sparta,40.394433,-82.699647,4/9/24 0:13,4/8/24 17:41,4/8/24 18:12,4/8/24 18:14,4/8/24 18:45,120,-82.699647,40.394433
2342,OH,Ottoville,40.934176,-84.338664,4/9/24 0:13,4/8/24 17:39,4/8/24 18:09,4/8/24 18:13,4/8/24 18:43,180,-84.338664,40.934176
2343,OH,Custar,41.284596,-83.84381,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:14,4/8/24 18:44,150,-83.84381,41.284596
2344,OH,Walbridge,41.586074,-83.487414,4/9/24 0:13,4/8/24 17:41,4/8/24 18:12,4/8/24 18:14,4/8/24 18:45,120,-83.487414,41.586074
2345,OH,Spencer,41.097757,-82.121762,4/9/24 0:13,4/8/24 17:42,4/8/24 18:12,4/8/24 18:16,4/8/24 18:46,210,-82.121762,41.097757
2346,OH,Helena,41.340327,-83.291896,4/9/24 0:13,4/8/24 17:41,4/8/24 18:11,4/8/24 18:15,4/8/24 18:45,180,-83.291896,41.340327
2347,OH,Waldo,40.459754,-83.084836,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:14,4/8/24 18:45,180,-83.084836,40.459754
2348,OH,Spencerville,40.707965,-84.353159,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:13,4/8/24 18:43,210,-84.353159,40.707965
2349,OH,Cuyahoga Falls,41.182881,-81.553008,4/9/24 0:13,4/8/24 17:43,4/8/24 18:14,4/8/24 18:17,4/8/24 18:47,180,-81.553008,41.182881
2350,OH,Springboro,39.562227,-84.233602,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:11,4/8/24 18:43,90,-84.233602,39.562227
2351,OH,Cuyahoga Heights,41.436174,-81.653713,4/9/24 0:13,4/8/24 17:43,4/8/24 18:13,4/8/24 18:17,4/8/24 18:47,210,-81.653713,41.436174
2352,OH,Walton Hills,41.370877,-81.558682,4/9/24 0:13,4/8/24 17:43,4/8/24 18:13,4/8/24 18:17,4/8/24 18:47,210,-81.558682,41.370877
2353,OH,Hessville,41.403057,-83.24307,4/9/24 0:13,4/8/24 17:41,4/8/24 18:11,4/8/24 18:15,4/8/24 18:45,180,-83.24307,41.403057
2354,OH,Cygnet,41.241189,-83.644068,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:14,4/8/24 18:44,180,-83.644068,41.241189
2355,OH,Wapakoneta,40.565229,-84.190695,4/9/24 0:13,4/8/24 17:39,4/8/24 18:09,4/8/24 18:13,4/8/24 18:43,210,-84.190695,40.565229
2356,OH,Oxford,39.505558,-84.744335,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:11,4/8/24 18:42,150,-84.744335,39.505558
2357,OH,Springfield,39.928908,-83.794241,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:12,4/8/24 18:43,150,-83.794241,39.928908
2358,OH,Warren,41.239564,-80.816015,4/9/24 0:13,4/8/24 17:44,4/8/24 18:15,4/8/24 18:17,4/8/24 18:48,120,-80.816015,41.239564
2359,OH,Painesville,41.721635,-81.258357,4/9/24 0:13,4/8/24 17:44,4/8/24 18:14,4/8/24 18:18,4/8/24 18:48,210,-81.258357,41.721635
2360,OH,Hidden Lakes,40.547945,-82.763207,4/9/24 0:13,4/8/24 17:41,4/8/24 18:12,4/8/24 18:15,4/8/24 18:45,180,-82.763207,40.547945
2361,OH,Spring Valley,39.61107,-84.007924,4/9/24 0:13,4/8/24 17:38,4/8/24 18:10,4/8/24 18:11,4/8/24 18:43,30,-84.007924,39.61107
2362,OH,Dalton,40.799562,-81.703719,4/9/24 0:13,4/8/24 17:42,4/8/24 18:14,4/8/24 18:16,4/8/24 18:47,90,-81.703719,40.799562
2363,OH,Warrensville Heights,41.437217,-81.521752,4/9/24 0:13,4/8/24 17:43,4/8/24 18:14,4/8/24 18:17,4/8/24 18:47,210,-81.521752,41.437217
2364,OH,Palestine,40.050152,-84.744321,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:12,4/8/24 18:42,210,-84.744321,40.050152
2365,OH,Pandora,40.945187,-83.954043,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:13,4/8/24 18:44,210,-83.954043,40.945187
2366,OH,Park Layne,39.888137,-84.039386,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:12,4/8/24 18:43,150,-84.039386,39.888137
2367,OH,Highland Heights,41.551783,-81.469127,4/9/24 0:13,4/8/24 17:43,4/8/24 18:14,4/8/24 18:17,4/8/24 18:47,210,-81.469127,41.551783
2368,OH,Parkman,41.372206,-81.055012,4/9/24 0:13,4/8/24 17:44,4/8/24 18:14,4/8/24 18:18,4/8/24 18:48,180,-81.055012,41.372206
2369,OH,Waterville,41.501971,-83.736852,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:14,4/8/24 18:44,120,-83.736852,41.501971
2370,OH,Wayne,41.300961,-83.471727,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:14,4/8/24 18:45,180,-83.471727,41.300961
2371,OH,Wayne Lakes,40.02172,-84.663212,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:12,4/8/24 18:42,210,-84.663212,40.02172
2372,OH,Waynesfield,40.602466,-83.973883,4/9/24 0:13,4/8/24 17:39,4/8/24 18:09,4/8/24 18:13,4/8/24 18:44,210,-83.973883,40.602466
2373,OH,Wellington,41.152266,-82.22634,4/9/24 0:13,4/8/24 17:42,4/8/24 18:12,4/8/24 18:16,4/8/24 18:46,210,-82.22634,41.152266
2374,OH,West Alexandria,39.745066,-84.536078,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:12,4/8/24 18:42,180,-84.536078,39.745066
2375,OH,West Carrollton,39.669742,-84.25549,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:11,4/8/24 18:43,120,-84.25549,39.669742
2376,OH,West Elkton,39.588138,-84.559781,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:11,4/8/24 18:42,150,-84.559781,39.588138
2377,OH,West Farmington,41.391019,-80.974013,4/9/24 0:13,4/8/24 17:44,4/8/24 18:15,4/8/24 18:18,4/8/24 18:48,180,-80.974013,41.391019
2378,OH,Westfield Center,41.028278,-81.931479,4/9/24 0:13,4/8/24 17:42,4/8/24 18:13,4/8/24 18:16,4/8/24 18:46,180,-81.931479,41.028278
2379,OH,Westlake,41.449531,-81.930162,4/9/24 0:13,4/8/24 17:43,4/8/24 18:13,4/8/24 18:17,4/8/24 18:47,210,-81.930162,41.449531
2380,OH,West Leipsic,41.105284,-84.001152,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:13,4/8/24 18:44,180,-84.001152,41.105284
2381,OH,West Liberty,40.256784,-83.75836,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:13,4/8/24 18:44,210,-83.75836,40.256784
2382,OH,West Manchester,39.90332,-84.626326,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:12,4/8/24 18:42,210,-84.626326,39.90332
2383,OH,West Mansfield,40.401388,-83.544004,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:14,4/8/24 18:44,210,-83.544004,40.401388
2384,OH,West Millgrove,41.242745,-83.491407,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:14,4/8/24 18:45,180,-83.491407,41.242745
2385,OH,West Milton,39.959051,-84.326231,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:12,4/8/24 18:43,210,-84.326231,39.959051
2386,OH,Westminster,40.701038,-83.975081,4/9/24 0:13,4/8/24 17:39,4/8/24 18:09,4/8/24 18:13,4/8/24 18:44,210,-83.975081,40.701038
2387,OH,Weston,41.345981,-83.794609,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:14,4/8/24 18:44,150,-83.794609,41.345981
2388,OH,West Salem,40.969763,-82.107945,4/9/24 0:13,4/8/24 17:42,4/8/24 18:13,4/8/24 18:16,4/8/24 18:46,180,-82.107945,40.969763
2389,OH,Wharton,40.861306,-83.46481,4/9/24 0:13,4/8/24 17:40,4/8/24 18:10,4/8/24 18:14,4/8/24 18:44,210,-83.46481,40.861306
2390,OH,Whitehouse,41.521582,-83.795753,4/9/24 0:13,4/8/24 17:40,4/8/24 18:11,4/8/24 18:13,4/8/24 18:44,90,-83.795753,41.521582
2391,OH,Whites Landing,41.43092,-82.89475,4/9/24 0:13,4/8/24 17:41,4/8/24 18:12,4/8/24 18:15,4/8/24 18:45,210,-82.89475,41.43092
2392,OH,Wickliffe,41.606322,-81.468028,4/9/24 0:13,4/8/24 17:43,4/8/24 18:14,4/8/24 18:17,4/8/24 18:47,210,-81.468028,41.606322
2393,OH,Wightmans Grove,41.423665,-83.045779,4/9/24 0:13,4/8/24 17:41,4/8/24 18:11,4/8/24 18:15,4/8/24 18:45,210,-83.045779,41.423665
2394,OH,Wilberforce,39.714974,-83.884442,4/9/24 0:13,4/8/24 17:38,4/8/24 18:10,4/8/24 18:11,4/8/24 18:43,60,-83.884442,39.714974
2395,OH,Willard,41.051941,-82.723533,4/9/24 0:13,4/8/24 17:41,4/8/24 18:11,4/8/24 18:15,4/8/24 18:45,210,-82.723533,41.051941
2396,OH,Williamsdale,39.442074,-84.529831,4/9/24 0:13,4/8/24 17:37,4/8/24 18:09,4/8/24 18:11,4/8/24 18:42,120,-84.529831,39.442074
2397,OH,Williston,41.602614,-83.341909,4/9/24 0:13,4/8/24 17:41,4/8/24 18:12,4/8/24 18:14,4/8/24 18:45,150,-83.341909,41.602614
2398,OH,Willoughby,41.645285,-81.414353,4/9/24 0:13,4/8/24 17:44,4/8/24 18:14,4/8/24 18:18,4/8/24 18:47,210,-81.414353,41.645285
2399,OH,Willoughby Hills,41.584171,-81.432976,4/9/24 0:13,4/8/24 17:43,4/8/24 18:14,4/8/24 18:17,4/8/24 18:47,210,-81.432976,41.584171
2400,OH,Willowick,41.634299,-81.467905,4/9/24 0:13,4/8/24 17:44,4/8/24 18:14,4/8/24 18:18,4/8/24 18:47,210,-81.467905,41.634299
2401,OH,Willshire,40.746432,-84.792043,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:12,4/8/24 18:43,180,-84.792043,40.746432
2402,OH,Windham,41.239443,-81.039535,4/9/24 0:13,4/8/24 17:44,4/8/24 18:15,4/8/24 18:17,4/8/24 18:48,150,-81.039535,41.239443
2403,OH,Woodmere,41.459854,-81.479872,4/9/24 0:13,4/8/24 17:43,4/8/24 18:14,4/8/24 18:17,4/8/24 18:47,210,-81.479872,41.459854
2404,OH,Woodsdale,39.432765,-84.484691,4/9/24 0:13,4/8/24 17:37,4/8/24 18:09,4/8/24 18:10,4/8/24 18:42,90,-84.484691,39.432765
2405,OH,Woodstock,40.17361,-83.528065,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:13,4/8/24 18:44,180,-83.528065,40.17361
2406,OH,Woodville,41.451029,-83.363988,4/9/24 0:13,4/8/24 17:41,4/8/24 18:11,4/8/24 18:14,4/8/24 18:45,180,-83.363988,41.451029
2407,OH,Wooster,40.81703,-81.931529,4/9/24 0:13,4/8/24 17:42,4/8/24 18:13,4/8/24 18:16,4/8/24 18:46,150,-81.931529,40.81703
2408,OH,Worthington,40.096908,-83.020216,4/9/24 0:13,4/8/24 17:40,4/8/24 18:12,4/8/24 18:12,4/8/24 18:45,30,-83.020216,40.096908
2409,OH,Wren,40.802675,-84.772307,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:12,4/8/24 18:43,180,-84.772307,40.802675
2410,OH,Wright-Patterson,39.822834,-84.048504,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:12,4/8/24 18:43,150,-84.048504,39.822834
2411,OH,Xenia,39.683133,-83.940808,4/9/24 0:13,4/8/24 17:38,4/8/24 18:10,4/8/24 18:11,4/8/24 18:43,60,-83.940808,39.683133
2412,OH,Yankee Lake,41.26823,-80.567889,4/9/24 0:13,4/8/24 17:45,4/8/24 18:16,4/8/24 18:17,4/8/24 18:48,60,-80.567889,41.26823
2413,OH,Yellow Springs,39.798382,-83.891984,4/9/24 0:13,4/8/24 17:38,4/8/24 18:10,4/8/24 18:12,4/8/24 18:43,120,-83.891984,39.798382
2414,OH,Yorkshire,40.325515,-84.49515,4/9/24 0:13,4/8/24 17:38,4/8/24 18:08,4/8/24 18:12,4/8/24 18:43,210,-84.49515,40.325515
2415,OH,Zanesfield,40.338604,-83.677893,4/9/24 0:13,4/8/24 17:39,4/8/24 18:10,4/8/24 18:13,4/8/24 18:44,210,-83.677893,40.338604
2416,OK,Monroe,34.993724,-94.515539,4/9/24 0:13,4/8/24 17:15,4/8/24 17:48,4/8/24 17:50,4/8/24 18:23,120,-94.515539,34.993724
2417,OK,Cameron,35.137457,-94.539287,4/9/24 0:13,4/8/24 17:16,4/8/24 17:49,4/8/24 17:49,4/8/24 18:23,30,-94.539287,35.137457
2418,OK,Albion,34.662141,-95.099369,4/9/24 0:13,4/8/24 17:14,4/8/24 17:47,4/8/24 17:49,4/8/24 18:22,90,-95.099369,34.662141
2419,OK,Nashoba,34.480729,-95.210298,4/9/24 0:13,4/8/24 17:14,4/8/24 17:46,4/8/24 17:48,4/8/24 18:21,120,-95.210298,34.480729
2420,OK,Poteau,35.06665,-94.610269,4/9/24 0:13,4/8/24 17:15,4/8/24 17:48,4/8/24 17:49,4/8/24 18:23,60,-94.610269,35.06665
2421,OK,Swink,34.017272,-95.20179,4/9/24 0:13,4/8/24 17:13,4/8/24 17:45,4/8/24 17:49,4/8/24 18:21,210,-95.20179,34.017272
2422,OK,Talihina,34.75284,-95.043566,4/9/24 0:13,4/8/24 17:14,4/8/24 17:47,4/8/24 17:48,4/8/24 18:22,30,-95.043566,34.75284
2423,OK,Valliant,34.007542,-95.084904,4/9/24 0:13,4/8/24 17:13,4/8/24 17:45,4/8/24 17:49,4/8/24 18:21,210,-95.084904,34.007542
2424,OK,Albany,33.874518,-96.155242,4/9/24 0:13,4/8/24 17:11,4/8/24 17:44,4/8/24 17:45,4/8/24 18:19,60,-96.155242,33.874518
2425,OK,Grant,33.936486,-95.517868,4/9/24 0:13,4/8/24 17:12,4/8/24 17:44,4/8/24 17:48,4/8/24 18:20,180,-95.517868,33.936486
2426,OK,Antlers,34.233026,-95.622759,4/9/24 0:13,4/8/24 17:12,4/8/24 17:45,4/8/24 17:47,4/8/24 18:20,90,-95.622759,34.233026
2427,OK,Millerton,33.984902,-95.023033,4/9/24 0:13,4/8/24 17:13,4/8/24 17:45,4/8/24 17:49,4/8/24 18:21,240,-95.023033,33.984902
2428,OK,Whitesboro,34.7047,-94.873497,4/9/24 0:13,4/8/24 17:14,4/8/24 17:47,4/8/24 17:49,4/8/24 18:22,150,-94.873497,34.7047
2429,OK,Rattan,34.19604,-95.404544,4/9/24 0:13,4/8/24 17:13,4/8/24 17:45,4/8/24 17:48,4/8/24 18:21,180,-95.404544,34.19604
2430,OK,Wister,34.969743,-94.720638,4/9/24 0:13,4/8/24 17:15,4/8/24 17:48,4/8/24 17:49,4/8/24 18:23,60,-94.720638,34.969743
2431,OK,Wright City,34.066286,-95.00701,4/9/24 0:13,4/8/24 17:13,4/8/24 17:45,4/8/24 17:49,4/8/24 18:21,210,-95.00701,34.066286
2432,OK,Eagletown,34.041866,-94.570239,4/9/24 0:13,4/8/24 17:14,4/8/24 17:46,4/8/24 17:50,4/8/24 18:22,240,-94.570239,34.041866
2433,OK,Rock Island,35.184921,-94.482614,4/9/24 0:13,4/8/24 17:16,4/8/24 17:49,4/8/24 17:50,4/8/24 18:23,30,-94.482614,35.184921
2434,OK,Sawyer,34.018708,-95.378474,4/9/24 0:13,4/8/24 17:12,4/8/24 17:45,4/8/24 17:48,4/8/24 18:21,210,-95.378474,34.018708
2435,OK,Smithville,34.47276,-94.646471,4/9/24 0:13,4/8/24 17:14,4/8/24 17:46,4/8/24 17:50,4/8/24 18:22,210,-94.646471,34.47276
2436,OK,Soper,34.032075,-95.696601,4/9/24 0:13,4/8/24 17:12,4/8/24 17:44,4/8/24 17:47,4/8/24 18:20,150,-95.696601,34.032075
2437,OK,Haworth,33.840923,-94.657009,4/9/24 0:13,4/8/24 17:13,4/8/24 17:45,4/8/24 17:49,4/8/24 18:22,240,-94.657009,33.840923
2438,OK,Heavener,34.891965,-94.60779,4/9/24 0:13,4/8/24 17:15,4/8/24 17:48,4/8/24 17:50,4/8/24 18:23,150,-94.60779,34.891965
2439,OK,Boswell,34.027613,-95.869957,4/9/24 0:13,4/8/24 17:12,4/8/24 17:45,4/8/24 17:47,4/8/24 18:20,120,-95.869957,34.027613
2440,OK,Broken Bow,34.028862,-94.741357,4/9/24 0:13,4/8/24 17:14,4/8/24 17:45,4/8/24 17:50,4/8/24 18:22,240,-94.741357,34.028862
2441,OK,Hochatown,34.165729,-94.771597,4/9/24 0:13,4/8/24 17:14,4/8/24 17:45,4/8/24 17:50,4/8/24 18:22,240,-94.771597,34.165729
2442,OK,Hodgen,34.840444,-94.633889,4/9/24 0:13,4/8/24 17:15,4/8/24 17:47,4/8/24 17:50,4/8/24 18:23,150,-94.633889,34.840444
2443,OK,Howe,34.949572,-94.640305,4/9/24 0:13,4/8/24 17:15,4/8/24 17:48,4/8/24 17:50,4/8/24 18:23,120,-94.640305,34.949572
2444,OK,Hugo,34.011584,-95.512179,4/9/24 0:13,4/8/24 17:12,4/8/24 17:44,4/8/24 17:48,4/8/24 18:20,180,-95.512179,34.011584
2445,OK,Finley,34.327347,-95.497668,4/9/24 0:13,4/8/24 17:13,4/8/24 17:46,4/8/24 17:48,4/8/24 18:21,90,-95.497668,34.327347
